"","Site_Name","Date","spec_Site_Name","Latitude","Longitude","State Name","Aluminum PM2.5 LC","Calcium PM2.5 LC","EC CSN_Rev Unadjusted PM2.5 LC TOR","EC PM2.5 LC TOR","Iron PM2.5 LC","OC PM2.5 LC TOR","Silicon PM2.5 LC","Sulfate PM2.5 LC","Titanium PM2.5 LC","Total Nitrate PM2.5 LC","Dust","Day_of_Year_mean","AOD_Coincident_Input[440nm]_mean","AOD_Coincident_Input[675nm]_mean","AOD_Coincident_Input[870nm]_mean","AOD_Coincident_Input[1020nm]_mean","Angstrom_Exponent_440-870nm_from_Coincident_Input_AOD_mean","AOD_Extinction-Total[440nm]_mean","AOD_Extinction-Total[675nm]_mean","AOD_Extinction-Total[870nm]_mean","AOD_Extinction-Total[1020nm]_mean","AOD_Extinction-Fine[440nm]_mean","AOD_Extinction-Fine[675nm]_mean","AOD_Extinction-Fine[870nm]_mean","AOD_Extinction-Fine[1020nm]_mean","AOD_Extinction-Coarse[440nm]_mean","AOD_Extinction-Coarse[675nm]_mean","AOD_Extinction-Coarse[870nm]_mean","AOD_Extinction-Coarse[1020nm]_mean","Extinction_Angstrom_Exponent_440-870nm-Total_mean","Single_Scattering_Albedo[440nm]_mean","Single_Scattering_Albedo[675nm]_mean","Single_Scattering_Albedo[870nm]_mean","Single_Scattering_Albedo[1020nm]_mean","Absorption_AOD[440nm]_mean","Absorption_AOD[675nm]_mean","Absorption_AOD[870nm]_mean","Absorption_AOD[1020nm]_mean","Absorption_Angstrom_Exponent_440-870nm_mean","Refractive_Index-Real_Part[440nm]_mean","Refractive_Index-Real_Part[675nm]_mean","Refractive_Index-Real_Part[870nm]_mean","Refractive_Index-Real_Part[1020nm]_mean","Refractive_Index-Imaginary_Part[440nm]_mean","Refractive_Index-Imaginary_Part[675nm]_mean","Refractive_Index-Imaginary_Part[870nm]_mean","Refractive_Index-Imaginary_Part[1020nm]_mean","Asymmetry_Factor-Total[440nm]_mean","Asymmetry_Factor-Total[675nm]_mean","Asymmetry_Factor-Total[870nm]_mean","Asymmetry_Factor-Total[1020nm]_mean","Asymmetry_Factor-Fine[440nm]_mean","Asymmetry_Factor-Fine[675nm]_mean","Asymmetry_Factor-Fine[870nm]_mean","Asymmetry_Factor-Fine[1020nm]_mean","Asymmetry_Factor-Coarse[440nm]_mean","Asymmetry_Factor-Coarse[675nm]_mean","Asymmetry_Factor-Coarse[870nm]_mean","Asymmetry_Factor-Coarse[1020nm]_mean","Elevation(m)_mean","Longitude(Degrees)_mean","Latitude(Degrees)_mean","Coincident_AOD440nm_mean","Solar_Zenith_Angle_for_Measurement_Start(Degrees)_mean","Std-C_mean","VMR-C_mean","REff-C_mean","VolC-C_mean","Std-F_mean","VMR-F_mean","REff-F_mean","VolC-F_mean","Std-T_mean","VolC-T_mean","REff-T_mean","VMR-T_mean","Sphericity_Factor(%)_mean","N","flag"
"21","BONDVILLE",2001-06-27,"ISWS CLIMATE STATION",40.05278,-88.37251,"Illinois",0,0.04322,NA,0.69,0.04293,NA,0.25853,13.9055,0.03501,0.4616,0.8859983,178,0.6353845,0.284693,0.160833,0.111031,2.0112485,0.63565,0.28495,0.1617,0.11245,0.6245,0.27325,0.14935,0.09975,0.0111,0.0117,0.0123,0.01265,2.004633,0.9871,0.9828,0.97795,0.9741,0.0081505,0.004884,0.0035485,0.002904,1.223709,1.3786,1.38145,1.3827,1.3822,0.0017665,0.0017555,0.001751,0.00175,0.7443325,0.6430825,0.563483,0.511128,0.741437,0.6348655,0.543231,0.474374,0.9650635,0.860567,0.824916,0.811336,212,-88.371944,40.053333,0.6353845,73.0439795,0.602,3.417,2.8355,0.019,0.384,0.194,0.18,0.0935,1.1565,0.112,0.2135,0.3145,-999,1529,3
"22","BONDVILLE",2001-06-30,"ISWS CLIMATE STATION",40.05278,-88.37251,"Illinois",0,0.06943,NA,0.55,0.10162,NA,0.504,7.6201,0.02825,0.626,1.6688563,181,0.360986,0.176299166666667,0.1102405,0.0819255,1.75447233333333,0.361133333333333,0.176866666666667,0.110783333333333,0.08305,0.344533333333333,0.1585,0.0911,0.0626833333333333,0.0166166666666667,0.0184,0.0197166666666667,0.0203666666666667,1.74545383333333,-499.0091,-499.011766666667,-499.0142,-499.015783333333,-499.495992,-499.497394666667,-499.498045,-499.498399166667,-498.967095,-498.817366666667,-498.812516666667,-498.8094,-498.80895,-499.498870166667,-499.498811833333,-499.498798333333,-499.498809166667,0.744250666666667,0.655222666666667,0.599747833333333,0.572130666666667,0.738849,0.635581333333333,0.552284833333333,0.492232333333333,0.8719735,0.809321166666667,0.793081166666667,0.7894925,212,-88.371944,40.053333,0.360986,67.6975073333333,0.691333333333333,2.376,1.8955,0.0181666666666667,0.4115,0.193833333333333,0.178166666666667,0.0556666666666667,1.1935,0.0738333333333333,0.230833333333333,0.363666666666667,-999,1529,3
"23","BONDVILLE",2001-07-03,"ISWS CLIMATE STATION",40.05278,-88.37251,"Illinois",NA,NA,NA,0.45,NA,NA,NA,1.6995,NA,0.4976,NA,184,0.217247,0.112811,0.08083,0.066608,1.466053,0.217,0.1128,0.0807,0.0664,0.1881,0.0807,0.0473,0.0325,0.029,0.0321,0.0334,0.0339,1.466436,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.698384,0.645058,0.62345,0.622273,0.680003,0.580232,0.49523,0.435748,0.841535,0.831335,0.816557,0.80276,212,-88.371944,40.053333,0.217247,75.486339,0.758,2.092,1.592,0.024,0.414,0.165,0.151,0.022,1.411,0.045,0.286,0.617,-999,1529,3
"24","BONDVILLE",2001-07-06,"ISWS CLIMATE STATION",40.05278,-88.37251,"Illinois",NA,NA,NA,0.42,NA,NA,NA,2.0213,NA,0.7871,NA,187,0.050981,0.02075,0.017808,0.014253,1.608332,0.0492,0.0257,0.0187,0.016,0.042,0.018,0.0107,0.0079,0.0072,0.0077,0.008,0.0081,1.436433,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.685753,0.638334,0.617265,0.610431,0.651712,0.5668,0.503027,0.463793,0.931451,0.826562,0.783152,0.760917,212,-88.371944,40.053333,0.050981,54.073169,0.623,3.149,2.552,0.01,0.468,0.167,0.151,0.004,1.473,0.014,0.434,1.283,-999,1529,3
"25","BONDVILLE",2001-07-15,"ISWS CLIMATE STATION",40.05278,-88.37251,"Illinois",NA,NA,NA,0.57,NA,NA,NA,5.305,NA,0.4498,NA,196,0.17899775,0.0750415,0.049296,0.03860325,1.91647525,0.179,0.0759,0.04855,0.038675,0.164725,0.060675,0.0327,0.022525,0.014275,0.0152,0.01585,0.01615,1.934339,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.665296,0.57121425,0.54811625,0.55051775,0.6432105,0.5028325,0.41572125,0.36354325,1.00827925,0.893267,0.84948875,0.82497675,212,-88.371944,40.053333,0.17899775,65.134548,0.60525,3.52125,2.8735,0.0245,0.39275,0.1355,0.12625,0.03025,1.692,0.0545,0.2215,0.58625,-999,1529,3
"26","BONDVILLE",2001-07-30,"ISWS CLIMATE STATION",40.05278,-88.37251,"Illinois",0,0.02165,NA,0.38,0.01632,NA,0.14424,3.386,0.01112,0.445,0.4555143,211,0.250821,0.140027,0.1031495,0.0857535,1.3171965,0.25075,0.14,0.1031,0.085,0.2386,0.1276,0.09015,0.0717,0.01215,0.0125,0.01295,0.0133,1.317544,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.6997735,0.651114,0.6377985,0.635407,0.6862785,0.627,0.601903,0.589243,1.1115295,1.000477,0.9530375,0.9243385,212,-88.371944,40.053333,0.250821,64.8827285,0.571,3.7585,3.161,0.0225,0.666,0.1815,0.15,0.048,1.5505,0.0705,0.2195,0.4925,-999,1529,3
"27","BONDVILLE",2001-08-05,"ISWS CLIMATE STATION",40.05278,-88.37251,"Illinois",0,0.04095,NA,0.95,0.04527,NA,0.19042,5.2953,0.0181,1.1052,0.6855617,217,0.2182965,0.1153165,0.083358,0.069814,1.429034,0.2185,0.1155,0.08355,0.069,0.20605,0.10245,0.06995,0.0551,0.01245,0.01305,0.0136,0.0139,1.4271755,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.680508,0.60763,0.5705765,0.5551625,0.666428,0.57457,0.510365,0.4689065,1.033514,0.9604105,0.9297875,0.9095825,212,-88.371944,40.053333,0.2182965,73.1469195,0.659,3.2815,2.607,0.0185,0.494,0.1615,0.144,0.0265,1.5855,0.0455,0.2355,0.554,-999,1529,3
"28","BONDVILLE",2001-08-08,"ISWS CLIMATE STATION",40.05278,-88.37251,"Illinois",0,0.12047,NA,0.89,0.12593,NA,0.42816,21.0966,0.03864,0.303,1.6421967,220,0.893327333333333,0.473081166666667,0.292610166666667,0.212808833333333,1.65246866666667,0.89335,0.473266666666667,0.292416666666667,0.211833333333333,0.88465,0.464316666666667,0.28315,0.2023,0.0087,0.00895,0.00928333333333333,0.00955,1.65383183333333,0.970116666666667,0.957783333333333,0.9449,0.936066666666667,0.027402,0.0208315,0.016997,0.0143528333333333,0.812115333333333,1.4075,1.40121666666667,1.402,1.40225,0.00483,0.00592366666666667,0.00657466666666667,0.00676716666666667,0.762593166666667,0.697160166666667,0.634263,0.587300333333333,0.76081,0.6938835,0.627573,0.575842833333333,1.05856383333333,0.920816333333333,0.866721833333333,0.8428875,212,-88.371944,40.053333,0.893327333333333,62.5369436666667,0.609,3.89416666666667,3.20933333333333,0.0166666666666667,0.421333333333333,0.240166666666667,0.2185,0.114833333333333,1.03816666666667,0.1315,0.249333333333333,0.346,-999,1529,3
"29","BONDVILLE",2001-08-11,"ISWS CLIMATE STATION",40.05278,-88.37251,"Illinois",0,0.04272,NA,0.32,0.03325,NA,0.13735,2.1917,0,0.274,0.4921001,223,0.229846,0.112531,0.074209,0.059268,1.6679,0.2296,0.1138,0.0726,0.0568,0.2168,0.1005,0.0587,0.0425,0.0128,0.0133,0.0139,0.0143,1.692531,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.733389,0.658802,0.611467,0.584344,0.722539,0.635365,0.566019,0.516177,0.978353,0.86679,0.825409,0.803714,212,-88.371944,40.053333,0.229846,60.378222,0.618,3.44,2.823,0.022,0.47,0.19,0.171,0.031,1.519,0.053,0.277,0.618,-999,1529,3
"30","BONDVILLE",2001-08-14,"ISWS CLIMATE STATION",40.05278,-88.37251,"Illinois",0,0.08025,NA,0.49,0.04148,NA,0.1417,0.8407,0.0112,0.2773,0.6057501,226,0.084824,0.04462775,0.034235,0.028772,1.3898685,0.085125,0.045425,0.0335,0.02685,0.0818,0.0419,0.029775,0.023075,0.00335,0.00355,0.003725,0.003775,1.41715925,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.65220675,0.569302,0.527171,0.511377,0.6417365,0.5432975,0.4768225,0.43871575,1.0585365,0.957146,0.9256445,0.901886,212,-88.371944,40.053333,0.084824,65.1280885,0.724,3.205,2.4405,0.00475,0.49925,0.1515,0.1355,0.0095,1.55025,0.01425,0.198,0.422,-999,1529,3
"31","BONDVILLE",2001-08-17,"ISWS CLIMATE STATION",40.05278,-88.37251,"Illinois",0,0.03732,NA,0.32,0.03109,NA,0.14036,1.989,0,0.9104,0.4855658,229,0.14458,0.082457,0.064696,0.055292,1.199284,0.1453,0.0831,0.0648,0.0539,0.1333,0.0706,0.0519,0.0408,0.012,0.0126,0.013,0.0132,1.203059,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.649564,0.581409,0.555352,0.550763,0.624996,0.522382,0.45489,0.415742,1.066497,0.993808,0.953926,0.926301,212,-88.371944,40.053333,0.14458,60.132628,0.678,3.377,2.638,0.018,0.484,0.136,0.123,0.017,1.71,0.035,0.238,0.699,-999,1529,3
"32","BONDVILLE",2001-08-29,"ISWS CLIMATE STATION",40.05278,-88.37251,"Illinois",0,0.04864,NA,0.64,0.05266,NA,0.23499,4.6402,0.00839,0.6076,0.8081221,241,0.151804,0.072454,0.04915,0.039883,1.670336,0.1514,0.0728,0.0488,0.0391,0.1389,0.0594,0.0348,0.0247,0.0125,0.0134,0.014,0.0144,1.674466,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.700429,0.61229,0.57387,0.562541,0.682578,0.564296,0.480537,0.42591,0.97409,0.872488,0.839859,0.818178,212,-88.371944,40.053333,0.151804,75.60871,0.676,3.171,2.503,0.019,0.418,0.157,0.145,0.021,1.598,0.04,0.258,0.638,-999,1529,3
"33","BONDVILLE",2001-09-01,"ISWS CLIMATE STATION",40.05278,-88.37251,"Illinois",0,0.0215,NA,0.2,0.01163,NA,0.05361,1.3005,0,0.6983,0.1966785,244,0.100273857142857,0.0476312857142857,0.0351125714285714,0.030073,1.56192542857143,0.100357142857143,0.0491,0.0349857142857143,0.0283285714285714,0.0940142857142857,0.0423,0.0278857142857143,0.0211285714285714,0.00635714285714286,0.00681428571428571,0.0071,0.0072,1.561253,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.730434428571429,0.657084142857143,0.606406142857143,0.583285571428571,0.715031142857143,0.616095285714286,0.529404428571429,0.468741428571429,1.104192,0.985745142857143,0.939733857142857,0.915180857142857,212,-88.371944,40.053333,0.100273857142857,66.8812272857143,0.673285714285714,3.36071428571429,2.63542857142857,0.00985714285714286,0.426285714285714,0.181571428571429,0.166285714285714,0.0125714285714286,1.534,0.0224285714285714,0.290142857142857,0.687,-999,1529,3
"34","BONDVILLE",2001-09-04,"ISWS CLIMATE STATION",40.05278,-88.37251,"Illinois",0,0.05714,NA,0.55,0.05935,NA,0.11797,5.706,0.00521,0.9013,0.5406179,247,0.3879995,0.196383,0.131522875,0.104688625,1.523271375,0.38905,0.1982375,0.1316,0.103225,0.36155,0.1692625,0.101575,0.07265,0.0275,0.0289625,0.03005,0.030575,1.525218625,-499.012975,-499.0211125,-499.028325,-499.0322875,-499.49208625,-499.493551,-499.494474125,-499.49517475,-499.2322315,-498.813,-498.8117875,-498.8093625,-498.8071625,-499.498590125,-499.49817575,-499.497920625,-499.497846125,0.732481,0.664157125,0.627231625,0.610671875,0.70938875,0.60605625,0.5260615,0.470974375,0.996508625,0.909198875,0.8719155,0.849228125,212,-88.371944,40.053333,0.3879995,65.352009625,0.5795,3.335875,2.7855,0.045,0.42425,0.180375,0.165,0.055875,1.492875,0.100875,0.331875,0.852625,-999,1529,3
"35","BONDVILLE",2001-10-01,"ISWS CLIMATE STATION",40.05278,-88.37251,"Illinois",0,0.07163,NA,0.58,0.032,NA,0.105,3.5005,0.00547,1.7048,0.4662587,274,0.305573333333333,0.145355333333333,0.0989053333333333,0.082421,1.66868466666667,0.307866666666667,0.145766666666667,0.0988666666666667,0.0817333333333333,0.2673,0.1028,0.0544666666666667,0.0367,0.0405666666666667,0.043,0.0444,0.0451,1.67994833333333,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.704649333333333,0.612883,0.592401666666667,0.596538666666667,0.672238666666667,0.517129666666667,0.411718,0.344992,0.967626,0.868909,0.829468333333333,0.808363,212,-88.371944,40.053333,0.305573333333333,69.3200583333333,0.557666666666667,3.20366666666667,2.70733333333333,0.065,0.351666666666667,0.146333333333333,0.138,0.0513333333333333,1.58066666666667,0.117,0.307,0.866333333333333,-999,1529,3
"36","BONDVILLE",2001-10-07,"ISWS CLIMATE STATION",40.05278,-88.37251,"Illinois",0,0.04869,NA,0.35,0.0231,NA,0.07585,1.3243,0.00224,0.8495,0.3284788,280,0.178103,0.0865363333333333,0.0567333333333333,0.0443286666666667,1.68432866666667,0.181166666666667,0.0866333333333333,0.0562666666666667,0.0447,0.163833333333333,0.0681666666666667,0.0370666666666667,0.0251,0.0173666666666667,0.0185,0.0192,0.0196,1.72188466666667,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.723311,0.630321,0.59614,0.590890333333333,0.702134666666667,0.57094,0.477012666666667,0.413279333333333,0.989062,0.885956666666667,0.847027666666667,0.828667666666667,212,-88.371944,40.053333,0.178103,66.3419026666667,0.6,3.21533333333333,2.65866666666667,0.0276666666666667,0.392333333333333,0.162333333333333,0.150666666666667,0.0313333333333333,1.54633333333333,0.059,0.282333333333333,0.704,-999,1529,3
"37","BONDVILLE",2002-04-11,"ISWS CLIMATE STATION",40.05278,-88.37251,"Illinois",0.10826,0.04336,NA,0.5,0.06452,NA,0.16789,4.1336,0.00457,1.5445,0.8918991,101,0.143926,0.090142,0.0754615,0.067633,0.9612485,0.1479,0.09145,0.07195,0.0622,0.1246,0.06595,0.04495,0.0346,0.02335,0.0255,0.027,0.02765,1.066291,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.6575785,0.61467,0.613631,0.622048,0.6280475,0.5433415,0.4823965,0.4397585,0.8696745,0.8521195,0.8473355,0.83497,212,-88.371944,40.053333,0.143926,57.6732805,0.8585,2.4165,1.686,0.022,0.4615,0.151,0.1365,0.013,1.526,0.035,0.3255,0.871,-999,1529,3
"38","BONDVILLE",2002-05-02,"ISWS CLIMATE STATION",40.05278,-88.37251,"Illinois",0,0.01838,NA,0.21,0.02491,NA,0.06212,1.3863,0.00206,3.5509,0.2489168,122,0.129139,0.0870325,0.0769245,0.0696725,0.783501,0.13225,0.08955,0.07415,0.0662,0.1036,0.0582,0.04065,0.03175,0.02855,0.0314,0.0335,0.03445,0.860958,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.673824,0.654854,0.6588425,0.663906,0.63661,0.5839105,0.535737,0.4970135,0.856564,0.8264605,0.8259645,0.817086,212,-88.371944,40.053333,0.129139,63.7128925,0.881,2.1535,1.5,0.024,0.4985,0.171,0.1515,0.0105,1.398,0.0345,0.4115,1.0155,-999,1529,3
"39","BONDVILLE",2002-08-03,"ISWS CLIMATE STATION",40.05278,-88.37251,"Illinois",0.15845,0.04643,NA,0.58,0.05616,NA,0.38034,13.2695,0.00605,0.3965,1.5189617,215,0.670903,0.334877,0.226798,0.183101,1.599749,0.6717,0.336,0.227,0.1818,0.6181,0.278,0.1647,0.117,0.0537,0.058,0.0623,0.0648,1.599597,0.9564,0.9241,0.8889,0.8736,0.029307,0.025514,0.025218,0.022987,0.232281,1.4354,1.4404,1.4506,1.4577,0.005392,0.00777,0.010158,0.011223,0.714069,0.632769,0.590489,0.574572,0.701902,0.600345,0.521242,0.464421,0.896828,0.816495,0.795415,0.786609,212,-88.371944,40.053333,0.670903,53.731714,0.719,2.62,2.029,0.064,0.425,0.176,0.161,0.081,1.457,0.145,0.27,0.574,-999,1529,3
"40","BONDVILLE",2002-08-12,"ISWS CLIMATE STATION",40.05278,-88.37251,"Illinois",0.04845,0.02867,NA,0.45,0.02652,NA,0.21567,5.5839,0.00251,0.5802,0.7593882,224,0.805837,0.381358,0.225348,0.158893,1.862373,0.8065,0.382,0.2255,0.16,0.7933,0.3684,0.2116,0.1457,0.0132,0.0136,0.0139,0.0143,1.862354,0.9875,0.9844,0.9808,0.9778,0.010103,0.005946,0.004341,0.00355,1.243166,1.4251,1.4151,1.4113,1.4078,0.001871,0.001847,0.001845,0.001842,0.734217,0.659712,0.599215,0.558379,0.731368,0.653379,0.586248,0.536449,0.971295,0.860726,0.815139,0.79631,212,-88.371944,40.053333,0.805837,53.763198,0.571,3.417,2.912,0.023,0.458,0.212,0.191,0.101,1.182,0.124,0.231,0.354,-999,1529,3
"41","BONDVILLE",2002-08-27,"ISWS CLIMATE STATION",40.05278,-88.37251,"Illinois",0,0.07201,NA,0.65,0.06369,NA,0.19547,6.3446,0.0025,1.844,0.7630764,239,0.275966,0.156165,0.116934,0.098129,1.271378,0.2736,0.1561,0.1169,0.0962,0.2602,0.1419,0.1024,0.0815,0.0134,0.0142,0.0146,0.0147,1.258389,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.681644,0.586191,0.52907,0.503858,0.667111,0.550663,0.464377,0.407534,1.112482,1.00786,0.964922,0.943077,212,-88.371944,40.053333,0.275966,53.753489,0.667,3.47,2.708,0.019,0.415,0.159,0.146,0.026,1.616,0.045,0.244,0.588,-999,1529,3
"42","BONDVILLE",2002-08-30,"ISWS CLIMATE STATION",40.05278,-88.37251,"Illinois",0.07593,0.0436,NA,0.68,0.05184,NA,0.24205,9.7203,0.0033,3.7633,0.9726733,242,0.229309,0.104413,0.064899,0.049501,1.856289,0.2295,0.1042,0.0658,0.05,0.2176,0.0913,0.0524,0.0364,0.012,0.0129,0.0134,0.0136,1.839998,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.695517,0.578789,0.524642,0.504115,0.683314,0.540576,0.447526,0.385716,1.003062,0.891117,0.847645,0.827313,212,-88.371944,40.053333,0.229309,53.747735,0.629,3.043,2.478,0.017,0.403,0.145,0.135,0.048,1.416,0.066,0.179,0.321,-999,1529,3
"43","BONDVILLE",2002-09-05,"ISWS CLIMATE STATION",40.05278,-88.37251,"Illinois",0,0.13283,NA,0.45,0.04877,NA,0.12892,1.5874,0.00268,0.4263,0.6607463,248,0.065657,0.032416,0.023004,0.017813,1.555462,0.0656,0.0334,0.0227,0.0176,0.062,0.0296,0.0187,0.0134,0.0037,0.0038,0.004,0.0041,1.564077,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.675983,0.587192,0.531265,0.504648,0.662824,0.558311,0.478379,0.42467,1.038317,0.906016,0.852918,0.819603,212,-88.371944,40.053333,0.065657,53.775205,0.716,2.942,2.26,0.005,0.399,0.165,0.153,0.006,1.54,0.011,0.266,0.609,-999,1529,3
"44","BONDVILLE",2002-09-08,"ISWS CLIMATE STATION",40.05278,-88.37251,"Illinois",0.10571,0.14304,NA,0.74,0.05218,NA,0.30957,15.417,0.0043,0.6552,1.3711641,251,0.8544865,0.410785,0.2419925,0.170003,1.8418035,0.85635,0.41135,0.24375,0.1724,0.83905,0.3933,0.2246,0.1526,0.01725,0.01815,0.0192,0.0198,1.8353545,0.9852,0.9816,0.9776,0.97415,0.012679,0.0075555,0.0054525,0.004451,1.238354,1.39625,1.4018,1.40375,1.40245,0.002125,0.0020775,0.002037,0.0020265,0.7475345,0.6581065,0.5888855,0.5422435,0.744515,0.650655,0.571396,0.5105645,0.948401,0.8439575,0.809486,0.7973845,212,-88.371944,40.053333,0.8544865,56.7824595,0.615,3.2265,2.6645,0.0275,0.4035,0.206,0.1895,0.1145,1.177,0.1415,0.2315,0.3505,-999,1529,3
"45","BONDVILLE",2002-09-29,"ISWS CLIMATE STATION",40.05278,-88.37251,"Illinois",0.11394,0.0449,NA,0.83,0.05512,NA,0.35689,NA,0.00392,NA,1.3535063,272,0.5084795,0.236458,0.15025525,0.11710825,1.792758,0.509625,0.2374,0.150925,0.116225,0.47515,0.20115,0.1133,0.07795,0.034475,0.036275,0.0376,0.038275,1.789031,0.962475,0.949275,0.934275,0.92485,0.01881,0.01176675,0.00967825,0.00855875,0.99526625,1.4082,1.40425,1.411225,1.415025,0.0042875,0.00415375,0.004449,0.004619,0.72627425,0.643141,0.59391725,0.5726085,0.71152675,0.605007,0.51868375,0.458217,0.99298625,0.8772055,0.83249375,0.811755,212,-88.371944,40.053333,0.5084795,61.78099675,0.55675,3.27575,2.784,0.05725,0.415,0.176,0.162,0.07,1.52375,0.12725,0.2855,0.674,-999,1529,3
"46","BONDVILLE",2002-10-05,"ISWS CLIMATE STATION",40.05278,-88.37251,"Illinois",0,0.02198,NA,0.31,0.01708,NA,0.05984,0.9731,0.00093,0.4877,0.2279668,278,0.051716,0.021781,0.01825475,0.0192245,1.58809675,0.05205,0.0253,0.018675,0.01595,0.0448,0.017425,0.010475,0.00765,0.007275,0.007875,0.0082,0.008325,1.530599,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.6885835,0.63689725,0.61355675,0.60877625,0.65213225,0.5484305,0.46254425,0.40635425,1.01967525,0.88221375,0.8399025,0.8152745,212,-88.371944,40.053333,0.051716,65.45073225,0.69125,3.538,2.66675,0.01125,0.3915,0.15475,0.144,0.00475,1.5515,0.0155,0.434,1.41125,-999,1529,3
"47","BONDVILLE",2002-10-11,"ISWS CLIMATE STATION",40.05278,-88.37251,"Illinois",0.082,0.09018,NA,0.61,0.0747,NA,0.2304,5.6836,0.00338,2.8166,1.0884206,284,0.18496075,0.09638625,0.06568575,0.053298,1.52420925,0.186025,0.097725,0.065875,0.05195,0.17355,0.084675,0.052275,0.03805,0.0125,0.0131,0.013625,0.013875,1.5245535,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.74258875,0.71217025,0.672099,0.64746925,0.72652475,0.684747,0.624791,0.5793425,1.08832025,0.94369625,0.8939895,0.8725285,212,-88.371944,40.053333,0.18496075,69.30092325,0.57425,3.62425,3.05025,0.02325,0.45475,0.24075,0.21625,0.019,1.2775,0.0425,0.4325,1.03775,-999,1529,3
"48","BONDVILLE",2002-10-14,"ISWS CLIMATE STATION",40.05278,-88.37251,"Illinois",0,0.04149,NA,0.67,0.03069,NA,0.05897,0.7177,0.00105,0.903,0.2907708,287,0.034263,0.021177,0.019395,0.020335,0.867597,0.0341,0.0236,0.02,0.0184,0.021,0.0097,0.0057,0.004,0.0131,0.0138,0.0142,0.0144,0.793444,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.813498,0.789,0.778391,0.77001,0.66863,0.58273,0.515089,0.468037,1.191691,0.996772,0.916521,0.872488,212,-88.371944,40.053333,0.034263,76.165391,0.537,3.895,3.261,0.025,0.466,0.162,0.145,0.002,1.037,0.027,1.151,2.966,-999,1529,3
"49","BONDVILLE",2002-10-20,"ISWS CLIMATE STATION",40.05278,-88.37251,"Illinois",0.02952,0.03604,NA,0.49,0.01582,NA,0.05894,2.2292,0.00101,3.9657,0.3106936,293,0.122561857142857,0.0609162857142857,0.0438495714285714,0.038584,1.517968,0.124442857142857,0.0635714285714286,0.0439142857142857,0.0351,0.117628571428571,0.0563285714285714,0.0363857142857143,0.0274857142857143,0.00682857142857143,0.00724285714285714,0.0075,0.00761428571428571,1.52891585714286,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.743120142857143,0.641057428571429,0.575674714285714,0.541935142857143,0.726136428571429,0.604423428571429,0.508713857142857,0.44283,1.17354928571429,1.00238057142857,0.953176571428571,0.929527142857143,212,-88.371944,40.053333,0.122561857142857,59.5834915714286,0.616428571428571,4.262,3.40357142857143,0.0132857142857143,0.367428571428571,0.182857142857143,0.171,0.0175714285714286,1.58585714285714,0.0308571428571429,0.305571428571429,0.798571428571429,-999,1529,3
