Site_Name,Date,EPA_Site_Name,PM25,Day_of_Year,Day_of_Year(Fraction),AOD_Coincident_Input[440nm],AOD_Coincident_Input[675nm],AOD_Coincident_Input[870nm],AOD_Coincident_Input[1020nm],Angstrom_Exponent_440-870nm_from_Coincident_Input_AOD,AOD_Extinction-Total[440nm],AOD_Extinction-Total[675nm],AOD_Extinction-Total[870nm],AOD_Extinction-Total[1020nm],AOD_Extinction-Fine[440nm],AOD_Extinction-Fine[675nm],AOD_Extinction-Fine[870nm],AOD_Extinction-Fine[1020nm],AOD_Extinction-Coarse[440nm],AOD_Extinction-Coarse[675nm],AOD_Extinction-Coarse[870nm],AOD_Extinction-Coarse[1020nm],Extinction_Angstrom_Exponent_440-870nm-Total,Single_Scattering_Albedo[440nm],Single_Scattering_Albedo[675nm],Single_Scattering_Albedo[870nm],Single_Scattering_Albedo[1020nm],Absorption_AOD[440nm],Absorption_AOD[675nm],Absorption_AOD[870nm],Absorption_AOD[1020nm],Absorption_Angstrom_Exponent_440-870nm,Refractive_Index-Real_Part[440nm],Refractive_Index-Real_Part[675nm],Refractive_Index-Real_Part[870nm],Refractive_Index-Real_Part[1020nm],Refractive_Index-Imaginary_Part[440nm],Refractive_Index-Imaginary_Part[675nm],Refractive_Index-Imaginary_Part[870nm],Refractive_Index-Imaginary_Part[1020nm],Asymmetry_Factor-Total[440nm],Asymmetry_Factor-Total[675nm],Asymmetry_Factor-Total[870nm],Asymmetry_Factor-Total[1020nm],Asymmetry_Factor-Fine[440nm],Asymmetry_Factor-Fine[675nm],Asymmetry_Factor-Fine[870nm],Asymmetry_Factor-Fine[1020nm],Asymmetry_Factor-Coarse[440nm],Asymmetry_Factor-Coarse[675nm],Asymmetry_Factor-Coarse[870nm],Asymmetry_Factor-Coarse[1020nm],Sphericity_Factor(%),VolC-T,REff-T,VMR-T,Std-T,VolC-F,REff-F,VMR-F,Std-F,VolC-C,REff-C,VMR-C,Std-C,Solar_Zenith_Angle_for_Measurement_Start(Degrees),Latitude(Degrees),Longitude(Degrees),Elevation(m),N,flag
Bakersfield,6/1/16,Bakersfield-Airport (Planz),13.1,153,153.605069,0.152707,0.092794,0.076737,0.072208,1.027331,0.1535,0.0933,0.0776,0.0724,0.1034,0.0394,0.0207,0.0142,0.0501,0.054,0.0568,0.0581,1.019376,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.715523,0.706497,0.718037,0.732993,0.636138,0.564391,0.495642,0.445772,0.919109,0.824112,0.808005,0.809334,-999,0.079,0.822,2.238,1.197,0.01,0.145,0.159,0.441,0.069,2.512,3.274,0.678,70.029569,35.331506,-119.000008,108,514,2
Bakersfield,6/3/16,Bakersfield-Airport (Planz),13.6,155,155.623073,0.1177715,0.07761,0.0685355,0.0667855,0.814363,0.11865,0.07955,0.0705,0.06705,0.06915,0.0261,0.0147,0.0103,0.0495,0.0534,0.0558,0.05675,0.782543,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.711829,0.711092,0.725794,0.7499785,0.601178,0.5313485,0.485867,0.455243,0.8887205,0.8045725,0.7935565,0.806712,-999,0.075,0.7055,2.089,1.223,0.0095,0.1175,0.1315,0.5035,0.0655,2.438,3.0995,0.649,64.778596,35.331506,-119.000008,108,514,2
Bakersfield,6/5/16,Bakersfield-Airport (Planz),10,157,157.020486,0.127425,0.069971,0.062225,0.06525,1.08973,0.1265,0.0765,0.0647,0.0604,0.085,0.0321,0.0183,0.013,0.0415,0.0444,0.0465,0.0474,1.00527,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.66488,0.65566,0.679521,0.702826,0.571376,0.481072,0.437782,0.414317,0.881201,0.791942,0.784552,0.78915,-999,0.067,0.6,2.031,1.342,0.01,0.112,0.124,0.469,0.057,2.554,3.323,0.677,60.302448,35.331506,-119.000008,108,514,2
Bakersfield,6/11/16,Bakersfield-Airport (Planz),8.3,163,163.64103,0.167868,0.109073,0.098,0.093636,0.813634,0.1693,0.1116,0.0983,0.0936,0.1006,0.0377,0.0209,0.0146,0.0688,0.0739,0.0774,0.079,0.817285,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.71663,0.69502,0.70414,0.708683,0.612187,0.526827,0.466293,0.427615,0.891105,0.783636,0.771904,0.763578,-999,0.105,0.853,2.37,1.163,0.011,0.126,0.14,0.466,0.094,2.551,3.29,0.671,59.563511,35.331506,-119.000008,108,514,2
Bakersfield,6/14/16,Bakersfield-Airport (Planz),7.5,166,166.3320235,0.090551167,0.058523833,0.054067667,0.052826,0.784125833,0.090883333,0.061266667,0.054716667,0.051866667,0.054483333,0.0212,0.01265,0.009166667,0.036383333,0.040083333,0.04205,0.0427,0.762156167,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.716598333,0.718838333,0.729395833,0.742022833,0.617898167,0.557721667,0.508658333,0.476159167,0.888816167,0.811979833,0.802245333,0.803136667,-999,0.0555,0.771166667,2.232666667,1.222666667,0.006666667,0.1285,0.145166667,0.512,0.048833333,2.444666667,3.256333333,0.698,68.60229383,35.331506,-119.000008,108,514,2
Bakersfield,6/23/16,Bakersfield-Airport (Planz),10.9,175,175.611767,0.085514667,0.050872667,0.049055,0.047998333,0.855958667,0.085966667,0.054833333,0.048666667,0.046266667,0.052066667,0.0183,0.0105,0.007333333,0.0339,0.036533333,0.0382,0.0389,0.857171333,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.717642333,0.722279333,0.735065667,0.748671,0.598055333,0.528261,0.477535333,0.445244,0.954473667,0.832608667,0.814240333,0.810637333,-999,0.057333333,0.806666667,2.393,1.186,0.006,0.120333333,0.134333333,0.490333333,0.051333333,2.660666667,3.398666667,0.644333333,68.301056,35.331506,-119.000008,108,514,2
Bakersfield,6/26/16,Bakersfield-Airport (Planz),12,178,178.2238963,0.283307667,0.130819667,0.092986,0.084995333,1.655163,0.284133333,0.133033333,0.094,0.08,0.2375,0.0837,0.042933333,0.0282,0.046633333,0.049333333,0.051066667,0.051766667,1.641294,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.637198333,0.578812667,0.593511333,0.616608667,0.579675667,0.430114333,0.347393,0.301993667,1.015367667,0.868861,0.822186667,0.800716,-999,0.104,0.371333333,1.426666667,1.644,0.029666667,0.113666667,0.120333333,0.353,0.074333333,3.006,3.764333333,0.619,58.08977067,35.331506,-119.000008,108,514,2
Bakersfield,6/29/16,Bakersfield-Airport (Planz),15.2,181,181.424996,0.254116667,0.126967,0.095480667,0.088823,1.456945667,0.254766667,0.129366667,0.0973,0.0856,0.203866667,0.074966667,0.040766667,0.028066667,0.050866667,0.0544,0.0566,0.0575,1.431848333,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.665949667,0.620448,0.624607,0.637482,0.610425667,0.484938333,0.405302667,0.358469,0.931409,0.824855,0.794937333,0.782932667,-999,0.096,0.453,1.58,1.514333333,0.023,0.124,0.133,0.390333333,0.073,2.69,3.453333333,0.658333333,63.39655867,35.331506,-119.000008,108,514,2
Bakersfield,7/2/16,Bakersfield-Airport (Planz),12,184,184.6136497,0.177877667,0.106293667,0.08844,0.084258,1.049202,0.178133333,0.1081,0.089933333,0.083466667,0.120866667,0.046666667,0.0254,0.017566667,0.0572,0.0615,0.064566667,0.065866667,1.024422333,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.685452333,0.671054,0.68526,0.697408,0.588738,0.501916333,0.455632,0.427326333,0.949674333,0.818047333,0.785487,0.775928333,-999,0.091333333,0.636,2.045666667,1.308333333,0.013333333,0.118666667,0.131,0.474,0.078,2.537333333,3.286,0.667,68.35108933,35.331506,-119.000008,108,514,2
Bakersfield,7/5/16,Bakersfield-Airport (Planz),9.5,187,187.374639,0.122853,0.0673054,0.054119,0.0535904,1.201129,0.1236,0.0701,0.05534,0.04978,0.09158,0.03576,0.0195,0.01338,0.03198,0.03436,0.03582,0.03642,1.171274,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.6798456,0.6644348,0.6799968,0.6957218,0.6003378,0.5076766,0.4503694,0.4152938,0.9560098,0.849428,0.8181256,0.8068878,-999,0.0562,0.6066,2.012,1.364,0.0096,0.1242,0.1362,0.452,0.046,2.7088,3.4806,0.6512,63.9623692,35.331506,-119.000008,108,514,2
Bakersfield,7/8/16,Bakersfield-Airport (Planz),10.3,190,190.335278,0.0876135,0.057891,0.052932,0.0553915,0.7639455,0.08825,0.0615,0.0542,0.05135,0.0507,0.0215,0.01235,0.0088,0.0376,0.04,0.04185,0.04255,0.728804,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.729781,0.7229535,0.7316475,0.7397125,0.5948695,0.5288145,0.4888675,0.4615035,0.958398,0.8450365,0.813581,0.804179,-999,0.0635,0.952,2.6865,1.1195,0.0055,0.122,0.138,0.515,0.058,2.8155,3.585,0.6385,60.021083,35.331506,-119.000008,108,514,2
Bakersfield,7/11/16,Bakersfield-Airport (Planz),10.7,193,193.6162767,0.059434667,0.038987,0.035607,0.035458333,0.779952,0.058933333,0.040466667,0.0364,0.034766667,0.033033333,0.012566667,0.0073,0.005233333,0.0259,0.027933333,0.029133333,0.029566667,0.730181667,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.741605667,0.756270333,0.76134,0.769229667,0.610039667,0.563263,0.515112667,0.479916667,0.964536,0.860346667,0.832818,0.826522333,-999,0.044,0.924333333,2.468333333,1.103666667,0.004333333,0.128,0.145,0.515,0.04,2.628,3.307,0.630666667,68.38757367,35.331506,-119.000008,108,514,2
Bakersfield,7/17/16,Bakersfield-Airport (Planz),8.1,199,199.648438,0.085294,0.053729,0.046866,0.047816,0.900975,0.0869,0.0573,0.0481,0.0445,0.0555,0.0241,0.0136,0.0094,0.0313,0.0332,0.0345,0.0351,0.880183,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.716233,0.695063,0.703932,0.710679,0.606716,0.520824,0.469402,0.436517,0.960293,0.843004,0.809252,0.792728,-999,0.053,0.85,2.446,1.162,0.006,0.127,0.141,0.473,0.047,2.789,3.466,0.608,59.726591,35.331506,-119.000008,108,514,2
Bakersfield,7/20/16,Bakersfield-Airport (Planz),11,202,202.6597975,0.0722615,0.046819,0.0423445,0.044103,0.809529,0.07315,0.05,0.0432,0.0406,0.0431,0.0183,0.0103,0.00725,0.03,0.0317,0.0329,0.03335,0.7861055,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.7345265,0.720537,0.733113,0.7402675,0.5920415,0.5090365,0.4640885,0.435752,0.995529,0.8662845,0.8320915,0.8155015,-999,0.0555,0.995,2.8645,1.1055,0.005,0.12,0.134,0.485,0.0505,3.071,3.81,0.5995,56.711103,35.331506,-119.000008,108,514,2
Bakersfield,7/23/16,Bakersfield-Airport (Planz),12.9,205,205.671169,0.07567,0.047236,0.04354,0.047367,0.842478,0.078,0.0525,0.0448,0.042,0.0468,0.0196,0.0108,0.0075,0.0312,0.0329,0.0341,0.0345,0.826493,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.730146,0.705238,0.713791,0.726141,0.60535,0.508323,0.451604,0.416443,0.967541,0.840147,0.807433,0.801017,-999,0.049,0.865,2.342,1.113,0.005,0.124,0.136,0.459,0.044,2.669,3.227,0.584,53.699145,35.331506,-119.000008,108,514,2
Bakersfield,7/29/16,Bakersfield-Airport (Planz),24.9,211,211.5936497,0.337836,0.169299,0.115974167,0.101612,1.569898,0.340333333,0.172483333,0.117883333,0.097483333,0.294783333,0.124333333,0.067816667,0.04655,0.04555,0.048166667,0.05005,0.05095,1.5554465,-832.3411,-832.3441,-832.3476667,-832.3496,-832.496824,-832.4978767,-832.4981925,-832.498367,-832.3599638,-832.2687,-832.2621333,-832.25845,-832.2546833,-832.4992365,-832.4992013,-832.49911,-832.499058,0.676739167,0.613934833,0.597086667,0.598487333,0.640745167,0.534201667,0.4544665,0.4020845,0.972339667,0.8538285,0.814653833,0.795531333,-999,0.102666667,0.433833333,1.353666667,1.502666667,0.033666667,0.141,0.152833333,0.404,0.069166667,2.751833333,3.415166667,0.621666667,62.29724917,35.331506,-119.000008,108,514,2
Bakersfield,8/1/16,Bakersfield-Airport (Planz),13,214,214.433836,0.206410143,0.106520429,0.075400571,0.068694857,1.466853429,0.208728571,0.109028571,0.076414286,0.064328571,0.175085714,0.073157143,0.039128571,0.026414286,0.0336,0.035828571,0.037285714,0.037914286,1.463085429,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.675595143,0.623231143,0.611928429,0.614951571,0.635754,0.535411429,0.454990571,0.399746429,0.930778714,0.825981714,0.794700429,0.779493714,-999,0.064428571,0.485285714,1.523285714,1.460428571,0.016285714,0.141857143,0.152857143,0.393285714,0.048142857,2.605142857,3.306714286,0.651142857,65.87031257,35.331506,-119.000008,108,514,2
Bakersfield,8/7/16,Bakersfield-Airport (Planz),16.3,220,220.639543,0.18192975,0.10703175,0.0817285,0.07354025,1.18301825,0.18375,0.1081,0.082625,0.072675,0.1412,0.0625,0.034975,0.0242,0.04255,0.04565,0.04765,0.04845,1.18177475,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.699771,0.67220075,0.6671615,0.6720095,0.6468075,0.57954775,0.50923775,0.456135,0.91050625,0.81348225,0.79636425,0.7919485,-999,0.076,0.7215,2.0865,1.2815,0.01275,0.1555,0.1705,0.42975,0.0635,2.704,3.455,0.64725,64.69109675,35.331506,-119.000008,108,514,2
Bakersfield,8/13/16,Bakersfield-Airport (Planz),20.2,226,226.642225,0.196442,0.113595,0.0910895,0.08597175,1.14505825,0.198125,0.115875,0.092925,0.08495,0.138425,0.052675,0.027325,0.018325,0.0597,0.0632,0.065625,0.06665,1.1268315,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.697938,0.66939075,0.68170175,0.6940625,0.612445,0.505477,0.43303325,0.38728225,0.93672725,0.819467,0.79465125,0.7854,-999,0.10175,0.72175,2.1755,1.23875,0.014,0.128,0.13875,0.4165,0.088,2.7445,3.3655,0.59875,64.6764785,35.331506,-119.000008,108,514,2
Bakersfield,8/16/16,Bakersfield-Airport (Planz),18.8,229,229.824612,0.1451635,0.0800645,0.062987,0.0635255,1.2369745,0.14765,0.0838,0.06395,0.05655,0.1101,0.04425,0.02315,0.01525,0.03755,0.0395,0.0408,0.0413,1.2319075,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.6926805,0.651556,0.6572535,0.6673105,0.614358,0.498069,0.421657,0.3741255,0.9754485,0.8472665,0.8055965,0.7852305,-999,0.07,0.6685,2.15,1.301,0.011,0.128,0.138,0.401,0.0595,2.954,3.5695,0.5745,57.137912,35.331506,-119.000008,108,514,2
Bakersfield,8/22/16,Bakersfield-Airport (Planz),15.9,235,235.334427,0.566726,0.26306,0.1664375,0.1358995,1.798906,0.56815,0.2645,0.1682,0.1338,0.51555,0.2092,0.11105,0.07565,0.0526,0.0553,0.05715,0.05815,1.787832,0.97085,0.95955,0.94905,0.9444,0.016358,0.010557,0.008446,0.0073605,0.9768515,1.4173,1.45415,1.4748,1.4943,0.0025565,0.0025655,0.002685,0.002748,0.6615925,0.5456515,0.51163,0.5083815,0.6365125,0.47276,0.3714415,0.3124815,0.954507,0.8415065,0.7942325,0.768884,-999,0.1755,0.2355,0.635,1.677,0.0905,0.1265,0.1335,0.34,0.085,2.738,3.331,0.595,60.16855,35.331506,-119.000008,108,514,2
Bakersfield,8/28/16,Bakersfield-Airport (Planz),17.1,241,241.988918,0.2958,0.152596,0.1101315,0.101966,1.462168,0.2995,0.1557,0.1121,0.09615,0.2426,0.09545,0.0495,0.0325,0.0569,0.06025,0.0626,0.0637,1.4531985,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.668517,0.607439,0.6115145,0.6300075,0.6130895,0.4819385,0.3968345,0.3453855,0.9601975,0.8319885,0.800072,0.7887165,-999,0.111,0.4875,1.723,1.494,0.025,0.126,0.135,0.3735,0.086,2.838,3.6025,0.644,57.6845415,35.331506,-119.000008,108,514,2
Bakersfield,9/6/16,Bakersfield-Airport (Planz),16.5,250,250.6993175,0.168327,0.118813,0.105636,0.1048635,0.6982675,0.17165,0.1203,0.10755,0.10325,0.09235,0.036,0.01955,0.0133,0.0793,0.08435,0.0881,0.0899,0.7020885,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.72434,0.6978045,0.708421,0.719005,0.5838845,0.486345,0.4379545,0.411172,0.9084195,0.7924465,0.7718245,0.767361,-999,0.129,0.95,2.707,1.1155,0.0105,0.115,0.1265,0.469,0.118,2.812,3.5765,0.6375,51.900086,35.331506,-119.000008,108,514,2
Bakersfield,9/9/16,Bakersfield-Airport (Planz),20.9,253,253.6656272,0.2528452,0.1470218,0.115608,0.1077424,1.1627596,0.2553,0.14894,0.11692,0.10576,0.1818,0.07126,0.03608,0.0235,0.0735,0.0777,0.08082,0.08228,1.1597714,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.7008416,0.6620066,0.6708008,0.6844154,0.6228276,0.5102246,0.4293784,0.3774544,0.9307878,0.8145108,0.7875018,0.778492,-999,0.127,0.7422,2.2128,1.2414,0.0174,0.1326,0.1432,0.3966,0.1092,2.7778,3.4326,0.6082,61.9153094,35.331506,-119.000008,108,514,2
Bakersfield,9/12/16,Bakersfield-Airport (Planz),14.4,256,256.6739163,0.225033667,0.126986667,0.099284,0.092998333,1.216112667,0.227133333,0.129533333,0.1011,0.0906,0.167166667,0.0657,0.0346,0.0229,0.06,0.063866667,0.0665,0.067666667,1.201092667,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.690406333,0.657413333,0.669548,0.684894,0.610629,0.505353,0.437954333,0.395814333,0.978951333,0.836639,0.803666333,0.791728333,-999,0.106,0.636333333,2.075333333,1.329333333,0.016666667,0.126666667,0.138,0.427333333,0.088666667,2.764666667,3.486,0.628666667,60.17588867,35.331506,-119.000008,108,514,2
Bakersfield,9/18/16,Bakersfield-Airport (Planz),15.6,262,262.6477433,0.119437333,0.081599667,0.072714,0.071971333,0.746683667,0.120433333,0.0823,0.074333333,0.071966667,0.062966667,0.0214,0.011,0.007433333,0.057533333,0.060866667,0.063333333,0.0645,0.728034,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.715376667,0.718870667,0.736102667,0.745872667,0.564292333,0.468528,0.419190667,0.389540333,0.901929333,0.813573,0.79501,0.789441,-999,0.09,0.849333333,2.397,1.106333333,0.008333333,0.106666667,0.117,0.456,0.082,2.656666667,3.223333333,0.584666667,68.37278333,35.331506,-119.000008,108,514,2
Bakersfield,9/22/16,Bakersfield-Airport (Planz),10.6,266,266.681215,0.124538,0.076643,0.063787,0.061175,0.999149,0.1259,0.0781,0.0654,0.0612,0.0811,0.0306,0.0158,0.0105,0.0448,0.0475,0.0497,0.0506,0.978642,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.698949,0.672067,0.687658,0.701865,0.601711,0.490288,0.424956,0.386843,0.891937,0.794707,0.776357,0.771471,-999,0.079,0.816,2.439,1.189,0.009,0.124,0.134,0.417,0.07,2.832,3.526,0.605,59.760007,35.331506,-119.000008,108,514,2
Bakersfield,10/3/16,Bakersfield-Airport (Planz),6.7,277,277.6574497,0.088813667,0.067653333,0.062458,0.061820333,0.527976,0.088366667,0.069266667,0.063433333,0.060933333,0.043166667,0.019,0.010666667,0.0075,0.045233333,0.050266667,0.0528,0.053433333,0.492979667,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.767032667,0.764780667,0.774515,0.783298,0.690416333,0.642376333,0.586299667,0.540348667,0.848489333,0.815778667,0.815444667,0.818889333,-999,0.059,0.886333333,1.984666667,1.074333333,0.006,0.152666667,0.176,0.538333333,0.053,2.023666667,2.630333333,0.702,68.43973167,35.331506,-119.000008,108,514,2
Bakersfield,10/12/16,Bakersfield-Airport (Planz),12.8,286,286.739167,0.166882,0.107898,0.091791,0.090171,0.893268,0.1691,0.1103,0.0941,0.088,0.1042,0.0417,0.023,0.0158,0.0649,0.0687,0.0711,0.0722,0.875785,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.742412,0.704689,0.703805,0.71415,0.642432,0.520437,0.434413,0.381514,0.921005,0.824506,0.79801,0.793364,-999,0.111,0.995,2.686,1.122,0.011,0.139,0.149,0.381,0.1,2.938,3.664,0.62,51.246917,35.331506,-119.000008,108,514,2
Bakersfield,10/18/16,Bakersfield-Airport (Planz),10.2,292,292.696563,0.184748,0.138811,0.13167,0.130844,0.515565,0.1859,0.1401,0.1328,0.1305,0.0876,0.0313,0.0168,0.0115,0.0983,0.1089,0.116,0.119,0.511758,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.744554,0.734284,0.750047,0.76491,0.646174,0.551737,0.485616,0.44219,0.837507,0.788192,0.789635,0.796125,-999,0.128,0.74,1.832,1.147,0.015,0.126,0.14,0.473,0.113,1.982,2.552,0.702,61.720878,35.331506,-119.000008,108,514,2
Bakersfield,10/21/16,Bakersfield-Airport (Planz),26.8,295,295.7171125,0.1325,0.0900495,0.0757105,0.0725045,0.8311555,0.13325,0.0911,0.07745,0.07135,0.0901,0.0459,0.03065,0.02385,0.0431,0.0452,0.0468,0.0475,0.807614,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.7201605,0.7052755,0.7073465,0.712213,0.62336,0.5930555,0.5638875,0.543416,0.96597,0.831227,0.8151395,0.8106115,-999,0.081,0.8395,2.4865,1.1915,0.0105,0.1415,0.1695,0.6195,0.071,3.009,3.684,0.5975,58.294544,35.331506,-119.000008,108,514,2
Bakersfield,10/31/16,Bakersfield-Airport (Planz),5.6,305,305.696539,0.07588,0.055243,0.052704,0.053571,0.55718,0.077,0.0573,0.0524,0.0504,0.0392,0.0158,0.0087,0.006,0.0378,0.0416,0.0436,0.0444,0.57874,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.728875,0.723966,0.739002,0.745339,0.621236,0.532037,0.483759,0.45314,0.845882,0.80006,0.791967,0.785516,-999,0.05,0.643,1.848,1.255,0.007,0.118,0.131,0.493,0.043,2.123,2.797,0.719,64.926374,35.331506,-119.000008,108,514,2
Bakersfield,11/3/16,Bakersfield-Airport (Planz),26.3,308,308.7662065,0.290075875,0.143878875,0.09742075,0.0815755,1.60696575,0.291375,0.1461125,0.097875,0.078975,0.2598,0.11245,0.0624625,0.0426,0.03155,0.0336875,0.035425,0.0363875,1.60426575,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.74072375,0.6698855,0.632787875,0.620965125,0.719477625,0.619680125,0.532004375,0.467994625,0.952729375,0.853051625,0.82067175,0.807322,-999,0.082125,0.4175,1.14775,1.51575,0.03225,0.178375,0.19175,0.378125,0.049875,2.764125,3.509875,0.656875,60.462813,35.331506,-119.000008,108,514,2
Bakersfield,11/8/16,Bakersfield-Airport (Planz),44.5,313,313.7355692,0.3047844,0.1652452,0.1107768,0.0899222,1.4821214,0.3064,0.16754,0.11154,0.08762,0.27846,0.13814,0.08098,0.05648,0.02796,0.02936,0.03052,0.03114,1.478046,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.7607436,0.7051986,0.6619088,0.6386796,0.7438436,0.6743044,0.6030428,0.5473828,0.9805572,0.8743288,0.8351626,0.8177172,-999,0.0826,0.4922,1.2428,1.4374,0.0322,0.2136,0.231,0.3862,0.0504,3.03,3.6484,0.5856,62.1753164,35.331506,-119.000008,108,514,2
Bakersfield,11/11/16,Bakersfield-Airport (Planz),16.5,316,316.7786535,0.093869,0.057408,0.046184667,0.045142833,1.052739667,0.094616667,0.0597,0.04715,0.041816667,0.07505,0.039183333,0.0259,0.0202,0.0196,0.0205,0.02125,0.021616667,1.026759833,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.680091667,0.678023833,0.685957,0.697388333,0.618976667,0.580949167,0.550276667,0.528606333,0.956207833,0.8808615,0.8547015,0.850001167,-999,0.041666667,0.668666667,2.042833333,1.313,0.008333333,0.158666667,0.186666667,0.566833333,0.033166667,2.937166667,3.613333333,0.602333333,63.93073617,35.331506,-119.000008,108,514,2
Bakersfield,11/15/16,Bakersfield-Airport (Planz),39.3,320,320.8163967,0.2812475,0.160720167,0.113827833,0.0948745,1.322792,0.2829,0.161716667,0.114616667,0.0942,0.24905,0.1264,0.077933333,0.0568,0.033866667,0.035383333,0.036666667,0.0374,1.3212295,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.708044667,0.670592333,0.645043333,0.635660333,0.6789965,0.6243135,0.570222167,0.531628667,0.985434333,0.8707345,0.8360265,0.823000333,-999,0.084166667,0.532166667,1.518333333,1.430666667,0.025333333,0.183333333,0.205833333,0.4795,0.058666667,2.9965,3.629166667,0.586666667,67.99376783,35.331506,-119.000008,108,514,2
Bakersfield,11/17/16,Bakersfield-Airport (Planz),13.3,322,322.7533835,0.0788985,0.047258667,0.040799667,0.038858333,0.991914167,0.080016667,0.049166667,0.040583333,0.03695,0.055916667,0.0228,0.013016667,0.009033333,0.0241,0.026366667,0.02755,0.02795,1.0111635,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.706813167,0.702557167,0.711612833,0.727449833,0.638977,0.573707833,0.513798,0.470816667,0.885431833,0.829125667,0.816308167,0.817354333,-999,0.041,0.6995,2.082166667,1.303,0.006666667,0.142833333,0.159333333,0.473333333,0.034333333,2.524833333,3.373833333,0.710833333,63.589202,35.331506,-119.000008,108,514,2
